BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2017;350000162;350000048;91;33043;5435;1066;29761;30;10950;1255;70;6343;15;5475;835;185;2786;136;49468;7525;1321;38890;5;966;;;264;6;1406;;0;;;11;2372;;;264;1;1;0;1;1;1;1;0;1;;19;;7;19751;1780;25045;;3105;245
MCO;2017;350000188;350000055;83;30295;4520;388;24454;21;7665;1498;295;7020;18;6570;921;33;4174;122;44530;6939;716;35648;14;1622;;;799;0;0;0;62;;;14;1684;;;799;1;0;1;1;0;1;1;0;0;39;;50;;26322;5190;41615;;35839;
MCO;2017;350000196;350000311;5;1825;167;0;990;64;23360;5671;2655;8415;;;0;0;0;69;25185;5838;2655;9405;;0;;;3089;11;4366;;0;;;11;4366;;;3089;;;;;;;;;;;;;;;;;;;
MCO;2017;350000204;350023248;15;4495;364;9;4424;;;0;0;0;;;0;0;0;15;4495;364;9;4424;;0;;;6;;0;;0;;;;0;;;6;;;;;;;;;;;;;;;;;;;
MCO;2017;350000212;350000089;20;7300;373;8;5334;;;0;0;0;;;0;0;0;20;7300;373;8;5334;;0;;;2;;0;;0;;;;0;;;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350000410;350002291;15;5475;282;1;4358;;;0;0;0;;;0;0;0;15;5475;282;1;4358;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;153;;825;503;;
MCO;2017;350000436;350002317;11;4015;208;0;3275;;;0;0;0;;;0;0;0;11;4015;208;0;3275;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;350000444;350048518;12;4380;276;2;3307;;;0;0;0;;;0;0;0;12;4380;276;2;3307;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350000451;350002333;20;7300;18;1;322;;;0;0;0;;;0;0;0;20;7300;18;1;322;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;350000741;350005179;594;199735;33257;4148;188908;288;105712;13988;442;86370;;;0;0;0;882;305447;47245;4590;275278;78;9651;2;116;23362;24;6521;;0;;;102;16172;2;116;23362;1;1;1;1;1;0;1;0;1;;;;;167905;4;132662;1843;0;75024
MCO;2017;350002192;220020739;131;44593;8358;471;35498;38;11360;1555;30;4159;0;0;0;0;0;169;55953;9913;501;39657;8;2668;;;943;19;5205;0;0;;;27;7873;;;943;1;0;1;1;1;0;1;0;1;;;;;;;;;;
MCO;2017;350002200;350029948;7;2555;361;1;2638;;;0;0;0;;;0;0;0;7;2555;361;1;2638;;0;;;0;;0;;0;;;;0;;;0;0;0;0;1;0;0;0;0;0;;;;;1225;;290;;;
MCO;2017;350002804;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;9988;;0;;0;;;;0;;;9988;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350002812;350023503;45;13838;2187;136;11022;15;4654;583;0;1297;;;0;0;0;60;18492;2770;136;12319;37;315;;;55732;6;1287;;0;;;43;1602;;;55732;0;0;0;0;0;0;0;0;0;;;;;30051;;25473;;;4880
MCO;2017;350005021;440042844;76;27740;2008;11;24468;;;0;0;0;;;0;0;0;76;27740;2008;11;24468;7;1375;;;92;;0;;0;;;7;1375;;;92;1;0;0;1;1;0;0;0;0;;60;;;1992;;928;;;
MCO;2017;350005146;350000733;45;16425;3183;34;18127;99;36135;5772;475;20044;;;0;0;0;144;52560;8955;509;38171;20;429;;;5797;44;14415;;0;;;64;14844;;;5797;;;;;;;;;;;;;;;;;;;
MCO;2017;350006771;350005179;16;1408;57;0;674;;;0;0;0;;;0;0;0;16;1408;57;0;674;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350007084;350005179;234;77129;10671;873;72332;36;12144;3217;353;8710;91;32781;5966;265;28468;361;122054;19854;1491;109510;35;2774;;;4879;20;3790;16;1890;;;71;8454;;;4879;0;0;1;0;0;1;0;1;0;;;;;77737;12352;52800;2;7469;33859
MCO;2017;350030763;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;1754;;0;;0;;;;0;;;1754;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350032934;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16512;;0;;0;;;;0;;;16512;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350040044;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16308;;0;;0;;;;0;;;16308;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350041059;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;297;;0;;0;;;;0;;;297;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350042131;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;3736;;0;;0;;;;0;;;3736;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350042602;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4870;;0;;0;;;;0;;;4870;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;350046751;350000626;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16281;;0;;0;;;;0;;;16281;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;360000038;360000046;56;20440;2266;848;15576;;;0;0;0;;;0;0;0;56;20440;2266;848;15576;3;232;;;281;;0;1;23;;;4;255;;;281;1;0;0;1;0;0;1;0;0;;;;;7874;1584;11021;;1753;
MCO;2017;360000129;360000269;13;4745;194;1;1687;78;28470;2560;16;9030;;;0;0;0;91;33215;2754;17;10717;;0;;;116;33;6879;1;1;;;34;6880;;;116;0;0;0;0;0;0;0;0;0;;;;;;;282;;;
MCO;2017;360000137;360000053;262;95630;12862;1458;83291;111;39345;4777;528;25980;40;13870;2472;441;9081;413;148845;20111;2427;118352;25;1034;;;7529;8;1596;;0;;;33;2630;;;7529;1;0;1;1;1;1;1;1;1;;;;;97408;9552;95235;1069;410;
MCO;2017;360000145;360000061;25;9125;590;10;7893;;;0;0;0;;;0;0;0;25;9125;590;10;7893;3;17;;;50;;0;;0;;;3;17;;;50;1;0;0;0;0;0;0;0;0;;;;;1744;197;1425;;0;266
MCO;2017;360000160;360000053;30;10950;1712;113;11034;6;2190;690;102;2208;13;4745;388;77;1218;49;17885;2790;292;14460;7;0;;;23;3;1303;;0;;;10;1303;;;23;;;;;;;;;;;;;;11147;;;;;
MCO;2017;360002133;330031048;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;18911;;0;;0;;;;0;;;18911;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;360002232;360000541;25;9125;1320;6;7687;;;0;0;0;;;0;0;0;25;9125;1320;6;7687;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;370000051;370000028;4;1460;18;0;233;29;10585;1110;12;4990;;;0;0;0;33;12045;1128;12;5223;0;0;;;1;19;3763;;0;;;19;3763;;;1;;;;;;;;;;;;;;;;;;;
MCO;2017;370000085;370013468;107;39055;7160;1402;30039;30;10950;1938;26;6068;;;0;0;0;137;50005;9098;1428;36107;;0;;;11869;30;8180;;0;;;30;8180;;;11869;;;;;;;;;;;;;;;;;;;
MCO;2017;370000093;370013468;62;22630;4765;296;21221;102;37230;5223;251;18688;;;0;0;0;164;59860;9988;547;39909;;0;;;2545;26;8439;;0;;;26;8439;;;2545;;;;;;;;;;;;;;;;;;;
MCO;2017;370000499;370000481;104;37960;5098;587;28015;65;22645;4133;1391;11963;;;0;0;0;169;60605;9231;1978;39978;11;1482;;;1781;11;1799;;0;;;22;3281;;;1781;1;1;1;1;1;0;1;1;1;;;;;41036;;31383;800;;18747
MCO;2017;370000531;370000606;65;23725;3951;379;22011;0;0;0;0;0;15;5475;761;87;2727;80;29200;4712;466;24738;5;93;;;1434;0;0;2;61;;;7;154;;;1434;1;0;0;0;1;1;0;0;0;;82;33;;8851;1707;4679;0;1794;3815
MCO;2017;370000580;370000564;25;9125;710;5;6462;;;0;0;0;;;0;0;0;25;9125;710;5;6462;;0;;;0;;0;;0;;;;0;;;0;1;1;1;1;0;0;1;1;1;153;;;131;2935;;11051;;;357
MCO;2017;370000861;370000481;398;138952;17476;996;115893;89;29635;6177;1214;23217;90;32730;6663;685;27880;577;201317;30316;2895;166990;55;4483;3;401;55301;12;4989;22;1513;;;89;10985;3;401;55301;0;0;1;0;1;0;1;0;1;;;;;149859;12951;129024;1;16463;43193
MCO;2017;370000879;370000564;59;21535;3556;883;16806;24;8025;975;8;4612;1;365;49;48;1;84;29925;4580;939;21419;2;271;;;16;4;1387;1;0;;;7;1658;;;16;1;0;0;1;1;0;1;1;1;;67;;43;11906;1846;22330;;967;1925
MCO;2017;370000903;370000614;35;12775;2343;504;12913;25;9125;903;0;3616;;;0;0;0;60;21900;3246;504;16529;4;1145;;;690;6;346;;0;;;10;1491;;;690;1;1;1;1;0;0;1;1;1;60;0;0;134;10872;386;17272;0;722;2366
MCO;2017;370001109;370002701;10;3650;205;1;2858;;;0;0;0;;;0;0;0;10;3650;205;1;2858;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;370001158;370004327;14;5110;206;17;2451;;;0;0;0;;;0;0;0;14;5110;206;17;2451;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;370004467;370000481;269;95890;24959;3616;82337;199;74592;10229;753;61361;;;0;0;0;468;170482;35188;4369;143698;24;2315;;;6000;15;4184;;0;;;39;6499;;;6000;1;1;1;1;0;0;0;1;0;;;;;101993;2;86435;304;4;29860
MCO;2017;370007569;370007528;147;53655;7416;2063;37290;129;47085;8696;815;27177;55;20318;2924;154;12610;331;121058;19036;3032;77077;0;2;0;0;9485;68;19923;0;0;0;0;68;19925;0;0;9485;;;;;;;;;;;;;;;;;;;
MCO;2017;370013286;370013278;;;0;0;0;1;214;41;0;111;;;0;0;0;1;214;41;0;111;;0;;;0;1;107;;0;;;1;107;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;380000018;380780023;30;10950;1189;6;9197;;;0;0;0;;;0;0;0;30;10950;1189;6;9197;;0;;;53;;0;;0;;;;0;;;53;0;0;0;0;0;0;0;1;0;;;;;2378;;1154;;;
MCO;2017;380000026;380780031;35;11844;1078;279;8841;;;0;0;0;;;0;0;0;35;11844;1078;279;8841;;0;;;123;;0;;0;;;;0;;;123;1;0;0;1;0;0;1;1;1;;;;;4457;590;10954;;657;76
MCO;2017;380000034;380780049;254;85371;13369;963;80528;57;20681;2898;0;15864;31;11315;1894;161;6905;342;117367;18161;1124;103297;16;756;;;4858;9;2163;1;229;;;26;3148;;;4858;1;0;1;1;1;1;1;0;1;;;;;47959;999;48057;;1552;16358
MCO;2017;380000042;380780056;72;26280;2641;215;23906;;;0;0;0;;;0;0;0;72;26280;2641;215;23906;5;347;;;13;;0;;0;;;5;347;;;13;1;0;1;1;0;;1;1;0;;;;;4240;95;9509;;180;1196
MCO;2017;380000059;380780072;32;11680;866;6;9806;;;0;0;0;;;0;0;0;32;11680;866;6;9806;;0;;;5;;0;;0;;;;0;;;5;0;0;0;0;0;0;1;0;1;;;;;1165;0;0;0;0;0
MCO;2017;380000067;380780080;752;267158;38381;4069;248243;326;113319;16163;111;94254;73;26645;4636;149;20581;1151;407122;59180;4329;363078;126;16017;8;1534;48569;31;9570;13;2730;;;170;28317;8;1534;48569;1;1;1;1;1;1;1;1;1;120;100;90;40;260630;11682;143673;325;6192;96511
MCO;2017;380000091;380780171;28;10220;810;0;9348;0;0;0;0;0;0;0;0;0;0;28;10220;810;0;9348;2;45;0;0;251;0;0;0;0;;;2;45;0;0;251;1;0;1;1;1;0;1;0;1;180;150;0;;19325;;9305;0;;0
MCO;2017;380000109;380780213;20;7300;556;7;5390;;;0;0;0;;;0;0;0;20;7300;556;7;5390;;0;;;3;;0;;0;;;;0;;;3;0;0;0;0;0;0;1;1;0;;;;;;;;;;
MCO;2017;380000174;380781435;236;85079;11771;661;73113;48;16646;2408;148;10966;30;10706;2207;73;8589;314;112431;16386;882;92668;14;1704;0;0;1906;10;1195;2;643;0;0;26;3542;0;0;1906;1;1;1;1;1;1;1;1;1;71;49;43;34;43981;10233;47096;147;11221;15281
MCO;2017;380000406;380784751;117;42705;6949;774;31657;39;14235;2049;46;10891;36;13140;1788;79;7118;192;70080;10786;899;49666;3;854;1;105;1317;10;870;2;902;;;15;2626;1;105;1317;1;0;0;1;1;1;1;0;1;;;;;28944;1467;17471;0;3217;4432
MCO;2017;380012658;380012609;143;52195;9820;1463;49272;98;35770;24576;18792;23797;30;10950;2028;130;7995;271;98915;36424;20385;81064;10;952;;;36759;52;2;0;0;;;62;954;;;36759;1;0;1;0;1;;1;1;0;;;;;69009;2940;19270;;5453;
MCO;2017;380013037;380013011;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;4671;;;0;1;140;;0;;;9;4811;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;380020123;690041611;30;10950;1768;687;7370;15;5475;512;40;1569;0;0;0;0;0;45;16425;2280;727;8939;0;0;0;0;58;12;1629;0;0;0;0;12;1629;0;0;58;;;;;;;;;;;;;;3094;;;;;
MCO;2017;380020388;380784751;26;9490;696;4;9115;;;0;0;0;;;0;0;0;26;9490;696;4;9115;3;56;0;0;1;;0;;0;;;3;56;0;0;1;;;;;;;;;;;;;;;;;;;
MCO;2017;380780197;380798173;;;0;0;0;54;19710;3219;0;10583;33;12045;1545;44;6979;87;31755;4764;44;17562;;0;;;13;37;6600;;0;;;37;6600;;;13;;;;;;;;;;;;;;;;;;;
MCO;2017;380780288;380019224;2;730;134;9;437;30;10950;2568;996;5088;;;0;0;0;32;11680;2702;1005;5525;;0;;;36;17;7800;;0;;;17;7800;;;36;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;380782722;380780080;24;8750;1048;5;8085;71;22290;3194;111;17632;;;0;0;0;95;31040;4242;116;25717;6;531;;;2074;6;1097;;0;;;12;1628;;;2074;0;0;0;0;0;0;0;1;0;;;;;30695;;36782;;;9706
MCO;2017;380785956;380795211;59;21535;3374;1090;11807;66;24090;4904;167;19827;31;11315;1374;29;5544;156;56940;9652;1286;37178;;0;;;221;24;12885;0;45;;;24;12930;;;221;;;;;;;;;;;;;;;;;;;
MCO;2017;380786442;380798025;74;27010;5240;1611;18042;128;46720;7849;0;26929;40;14600;2144;45;10822;242;88330;15233;1656;55793;;0;;;96;48;18654;;0;;;48;18654;;;96;;;;;;;;;;;;;;;;;;;
MCO;2017;390000040;390780146;226;80474;9770;901;64973;59;19855;3411;149;19708;35;12775;1777;97;6879;320;113104;14958;1147;91560;8;384;5;196;4285;15;2784;0;0;0;0;23;3168;5;196;4285;1;1;1;1;1;1;1;1;0;52;125;10;0;44931;2716;28050;160;4696;6454
MCO;2017;390000057;390780153;10;3650;226;14;2908;0;0;0;0;0;0;0;0;0;0;10;3650;226;14;2908;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;10;1;0;1;0;0;0;0;0;0;;;;;3046;;5881;0;0;3470
MCO;2017;390000065;390780161;46;16790;2933;597;12882;15;5475;935;174;3112;13;4745;701;52;2483;74;27010;4569;823;18477;;0;;;5171;4;1041;;0;;;4;1041;;;5171;0;0;1;1;1;1;1;1;1;;;;;9053;1297;8968;;972;619
MCO;2017;390000214;390780146;31;11315;711;26;8599;0;0;0;0;0;0;0;0;0;0;31;11315;711;26;8599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;66;;;;273;0;1061;0;0;363
MCO;2017;390000222;390780609;168;60120;8348;641;48567;26;11494;1529;73;7821;24;8760;1527;89;5384;218;80374;11404;803;61772;4;247;;;10940;17;1629;4;602;;;25;2478;;;10940;1;1;1;0;1;1;1;1;1;;;;;31404;1153;36265;11;3556;11226
MCO;2017;390780559;390000180;;;0;0;0;33;12045;602;3;1875;;;0;0;0;33;12045;602;3;1875;;0;;;0;4;1410;;0;;;4;1410;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;390780575;250017803;4;1460;442;0;917;36;13140;1745;0;5564;;;0;0;0;40;14600;2187;0;6481;;1053;;;16;15;3505;;0;;;15;4558;;;16;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;390781193;390000768;20;7300;456;3;6587;;;0;0;0;;;0;0;0;20;7300;456;3;6587;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;400000105;400780193;209;75453;13171;1717;68324;84;30660;4525;218;22232;29;10585;2169;298;7053;322;116698;19865;2233;97609;10;1408;;;25405;10;3308;4;117;;;24;4833;;;25405;1;1;1;1;1;1;1;1;1;135;;45;;64532;2272;45680;0;4262;11540
MCO;2017;400000139;400011177;224;79452;12888;1500;68998;78;27871;4792;130;23936;30;10220;1417;44;6042;332;117543;19097;1674;98976;38;2261;;;16411;17;3660;1;714;;;56;6635;;;16411;1;1;1;1;1;1;1;1;1;64;107;45;42;62296;5760;79633;1503;3132;15946
MCO;2017;400000147;400780268;13;4745;903;553;4633;;;0;0;0;;;0;0;0;13;4745;903;553;4633;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;;;;
MCO;2017;400000261;400780458;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;1;119;;;0;;0;;0;;;1;119;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;400780342;400000196;5;1825;150;22;142;20;7300;967;8;1628;;;0;0;0;25;9125;1117;30;1770;0;0;;;132;8;5788;;0;;;8;5788;;;132;;;;;;;;;;;;;;;;;;;
MCO;2017;400780359;400000204;6;2190;186;0;1644;70;25550;2083;0;7194;;;0;0;0;76;27740;2269;0;8838;1;18;;;36;16;6964;;0;;;17;6982;;;36;;;;;;;;;;;;;;;;;;;
MCO;2017;400782769;400014213;26;9325;2091;652;9397;25;8730;1166;108;4926;;;0;0;0;51;18055;3257;760;14323;0;0;0;0;55;5;2647;0;0;0;0;5;2647;0;0;55;;;;;;;;;;;;;;;;;;;
MCO;2017;400787354;400780193;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;268;;;0;;0;;0;;;2;268;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;410000020;410000087;283;102049;11115;295;82418;89;28224;5711;98;29715;35;12775;2283;537;7852;407;143048;19109;930;119985;24;383;;;7415;15;4735;0;0;;;39;5118;;;7415;1;1;1;1;1;1;1;1;1;;;;;73001;3776;68695;228;4608;9047
MCO;2017;410000038;410000095;89;31477;4625;536;29441;;;0;0;0;;;0;0;0;89;31477;4625;536;29441;2;9;;;1870;;0;;0;;;2;9;;;1870;1;0;0;0;0;0;1;0;0;;;;;2412;0;3873;75;0;421
MCO;2017;410000046;410000103;73;26645;4498;638;25084;28;10734;1513;62;6690;16;5840;586;37;2270;117;43219;6597;737;34044;3;63;0;0;828;10;2311;1;64;0;0;14;2438;0;0;828;0;0;1;1;0;1;1;1;1;120;;30;120;31488;2519;24187;0;197;0
MCO;2017;410000053;410000111;25;9125;452;8;6988;;;0;0;0;;;0;0;0;25;9125;452;8;6988;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;1;0;;;;;;;;;;
MCO;2017;410000202;410000319;61;22265;1933;57;15251;64;23360;4311;97;13847;20;7300;789;23;3023;145;52925;7033;177;32121;15;3583;;;35048;29;6253;0;0;;;44;9836;;;35048;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;410004998;410000871;7;2555;260;2;1702;82;29930;2835;55;10313;22;8030;729;38;2433;111;40515;3824;95;14448;;0;;;2;11;3557;1;127;;;12;3684;;;2;;;;;;;;;;;;;;;;;;;
MCO;2017;420000010;420780033;270;95931;11963;1104;82306;55;20075;3013;152;14472;37;15349;2445;142;9583;362;131355;17421;1398;106361;2;166;;;35676;26;4620;2;412;;;30;5198;;;35676;1;1;1;1;1;1;1;1;1;;;;;71707;9086;86221;4645;2723;22675
MCO;2017;420000192;750034589;18;6570;505;3;5440;;;0;0;0;;;0;0;0;18;6570;505;3;5440;0;0;;;1;;0;;0;;;0;0;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;420000226;420013831;86;31390;5890;1065;25098;30;10950;1457;68;8272;21;7665;1447;297;3947;137;50005;8794;1430;37317;10;380;;;1003;12;2222;2;155;;;24;2757;;;1003;1;0;1;1;0;1;1;0;1;;;;;21884;2618;32218;;3673;9338
MCO;2017;420000234;420780652;132;48180;8380;1235;49509;46;14982;1352;40;7697;28;10220;1901;305;5791;206;73382;11633;1580;62997;5;1026;;;254;8;1792;4;353;;;17;3171;;;254;1;0;1;1;1;1;1;1;1;100;90;;90;30959;4340;27459;10;5908;8392
MCO;2017;420000267;420013831;70;25550;3541;199;24714;0;;0;0;0;0;;0;0;0;70;25550;3541;199;24714;10;620;;;204;;0;0;0;;;10;620;;;204;1;0;0;1;0;1;0;0;;;;;;9958;985;21939;;2102;996
MCO;2017;420000317;420780736;8;2920;180;2;2534;;;0;0;0;;;0;0;0;8;2920;180;2;2534;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;420010050;420787061;16;5840;256;7;4948;124;38737;7860;275;31413;;;0;0;0;140;44577;8116;282;36361;;0;;;212;26;6489;;0;;;26;6489;;;212;1;0;0;1;0;0;1;0;1;;;;22;57292;0;31156;0;0;19294
MCO;2017;420010241;420013492;49;17885;1626;11;15858;;;0;0;0;;;0;0;0;49;17885;1626;11;15858;37;1553;;;62323;;0;;0;;;37;1553;;;62323;0;0;0;0;0;0;0;0;0;;;;;23532;;9873;;;1945
MCO;2017;420011413;420011405;97;35405;6057;166;32528;143;52195;9340;171;36231;44;16060;2103;134;8388;284;103660;17500;471;77147;5;589;;;2340;43;17046;;0;;;48;17635;;;2340;;;;;;;;;;;;;;;;;;;
MCO;2017;420780504;420000135;6;2190;3651;2716;4130;99;34675;3597;36;14224;;;0;0;0;105;36865;7248;2752;18354;2;14;;;128;18;13699;;0;;;20;13713;;;128;;;;;;;;;;;;;;;;;;;
MCO;2017;420780637;420002495;128;46720;4684;575;27593;32;11680;5388;3085;15574;24;8760;1375;349;3859;184;67160;11447;4009;47026;10;932;;;2197;13;247;;0;;;23;1179;;;2197;1;1;0;1;;1;1;1;1;;;;;35588;5422;29225;0;2645;4046
MCO;2017;420782310;420000853;27;9855;3849;1875;10969;119;43435;4293;5;16960;;;0;0;0;146;53290;8142;1880;27929;;0;;;282;30;9950;0;2;;;30;9952;;;282;;;;;;;;;;;;;;;;;;;
MCO;2017;420782559;420784878;8;2920;228;10;2568;;;0;0;0;;;0;0;0;8;2920;228;10;2568;3;1335;;;27;;0;;0;;;3;1335;;;27;0;0;0;0;0;0;0;0;0;;;;;13906;;2043;;;1317
MCO;2017;420782567;420784878;55;20075;1429;10;19335;;;0;0;0;;;0;0;0;55;20075;1429;10;19335;3;672;;;9;;0;;0;;;3;672;;;9;0;0;0;0;0;0;0;0;0;;;;;1255;;737;;;9
MCO;2017;420782591;420000887;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;6;3200;;0;;;6;3200;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;420785354;420784878;565;200411;37022;5788;179882;262;95630;12183;369;68472;71;25915;4841;203;19352;898;321956;54046;6360;267706;53;13200;;;23108;25;6651;10;1707;;;88;21558;;;23108;1;1;1;1;1;1;1;1;1;80;115;137;85;244911;8636;210613;1980;11455;82005
MCO;2017;430000109;430000372;10;3650;360;137;838;35;12775;1732;26;6223;;;0;0;0;45;16425;2092;163;7061;;0;;;61;5;4417;;0;;;5;4417;;;61;;;;;;;;;;;;;;;;;;;
MCO;2017;430000117;430000018;212;77380;12027;1505;64257;97;35405;4921;199;25264;21;7665;1550;54;5976;330;120450;18498;1758;95497;13;1424;;;22066;17;4948;2;233;;;32;6605;;;22066;1;1;1;1;1;1;1;1;1;135;94;35;116;63946;1952;73622;41;3403;18095
MCO;2017;430000190;430000034;50;18250;2197;103;18605;14;5110;962;17;4913;0;0;0;0;0;64;23360;3159;120;23518;2;82;0;0;1076;7;1335;0;0;0;0;9;1417;0;0;1076;1;1;0;1;1;1;0;1;1;;;;;10594;833;8796;2;1078;796
MCO;2017;430000299;430000059;21;7665;458;45;4167;;;0;0;0;;;0;0;0;21;7665;458;45;4167;0;0;;;13;;0;;0;;;0;0;;;13;0;0;0;0;0;0;0;0;0;;;;;162;;0;0;0;428
MCO;2017;430000307;430000067;25;9125;368;36;5156;;;0;0;0;;;0;0;0;25;9125;368;36;5156;;0;;;17;;0;;0;;;;0;;;17;1;0;0;0;0;0;0;0;1;;;;180;;;;;;
MCO;2017;430000356;430000091;15;5475;290;6;3913;;;0;0;0;;;0;0;0;15;5475;290;6;3913;;0;;;1;;0;;0;;;;0;;;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;430007450;430007427;16;5824;644;6;4101;;;0;0;0;;;0;0;0;16;5824;644;6;4101;10;2988;;;0;;0;;0;;;10;2988;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2017;440000016;440000057;311;111619;20288;2750;107316;45;16425;3638;260;13348;45;16425;3154;233;12157;401;144469;27080;3243;132821;27;4979;2;188;15765;19;5794;5;383;;;51;11156;2;188;15765;1;1;1;1;1;1;1;1;1;;;;;8425;5744;81669;459;3598;42290
MCO;2017;440000271;440000289;559;195588;40563;8194;194574;309;108731;16950;969;82707;92;33580;6823;715;27911;960;337899;64336;9878;305192;95;19797;;;37310;37;8754;15;3599;;;147;32150;;;37310;0;1;0;1;0;1;1;1;1;;;;;327488;53571;202863;6673;3470;0
MCO;2017;440000396;440053643;68;24820;3472;344;23833;12;4380;859;56;3606;15;5475;827;152;2820;95;34675;5158;552;30259;6;158;;;94;4;1793;;0;;;10;1951;;;94;0;0;1;1;0;0;0;0;1;;;;;14538;4088;12895;2;4335;434
MCO;2017;440000404;440000925;4;1460;21;0;192;31;11315;1949;0;7576;;;0;0;0;35;12775;1970;0;7768;0;0;;;0;23;4477;;0;;;23;4477;;;0;;;;;;;;;;;;;;;;;;;
MCO;2017;440000412;440000941;66;24090;2642;4;16343;42;15330;3440;2;9709;40;14600;2069;20;8620;148;54020;8151;26;34672;6;1102;;;183;22;4476;1;129;;;29;5707;;;183;;;;;;;;;;;;;;;;;;;
