BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PACT;PDEN
MCO;2014;670000165;670780345;156;56940;6633;412;47741;48;17520;1969;31;10379;28;10220;1841;325;6136;232;84680;10443;768;64256;23;2125;;;2088;4;1753;1;339;;;28;4217;;;2088;1;1;1;1;0;1;1;0;0;;;;;61154;2593;
MCO;2014;670000215;680000643;35;12775;976;5;10137;0;;0;0;0;0;;0;0;0;35;12775;976;5;10137;0;0;;;15;;0;;0;;;0;0;;;15;;;;;;;;;;;;;;0;0;0
MCO;2014;670000272;670780543;58;20900;2603;119;18375;16;6150;982;73;3822;16;5840;531;96;1962;90;32890;4116;288;24159;4;593;;;62;4;690;1;158;;;9;1441;;;62;1;0;0;1;0;1;0;0;1;;;;;24083;;
MCO;2014;670000306;670780584;17;6205;435;5;6606;0;0;0;0;0;0;0;0;0;0;17;6205;435;5;6606;8;1034;0;0;26;0;0;0;0;0;;8;1034;0;0;26;0;1;0;0;1;0;1;0;1;;;;14;246;25;31
MCO;2014;670000397;670780691;134;48910;7379;929;45150;44;16060;2093;44;10820;30;10950;2028;339;6992;208;75920;11500;1312;62962;2;82;;;1384;4;2022;;0;;;6;2104;;;1384;1;0;1;1;1;1;1;1;1;;10;6;80;27966;245;0
MCO;2014;670000405;670780709;39;14235;950;36;13403;;;0;0;0;;;0;0;0;39;14235;950;36;13403;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;9696;;
MCO;2014;670002187;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;17027;;0;;0;;;;0;;;17027;;;;;;;;;;;;;;;;
MCO;2014;670009109;670780055;;;61;2;2283;68;24820;2090;70;14858;;;0;0;0;68;24820;2151;72;17141;;0;;;92;9;3313;;0;;;9;3313;;;92;;;;;;;;;;;;;;38740;464;
MCO;2014;670013325;670013317;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;3470;;;81;;0;;0;;;3;3470;;;81;;;;;;;;;;;;;;;;
MCO;2014;670013341;670013333;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;3;1656;;;43;;0;;0;;;3;1656;;;43;0;0;0;1;0;0;0;0;0;;;;;;;
MCO;2014;670013895;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;4341;;0;;0;;;;0;;;4341;;;;;;;;;;;;;;;;
MCO;2014;670014042;670013754;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;4;767;;;0;;0;;0;;;4;767;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;670014455;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;9539;;0;;0;;;;0;;;9539;;;;;;;;;;;;;;;;
MCO;2014;670016237;670016211;20;7300;3337;1705;5524;89;32485;4698;63;17625;;;0;0;0;109;39785;8035;1768;23149;16;5262;;;6;24;6555;;0;;;40;11817;;;6;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;670780113;670780055;6;2190;371;5;3270;1;365;56;0;197;84;29200;6881;1760;19628;91;31755;7308;1765;23095;;0;;;38;;0;15;1451;;;15;1451;;;38;;;;;;;;;;;;;;23778;4468;
MCO;2014;670780162;670000108;15;5475;891;8;5747;85;31025;3956;24;16969;;;0;0;0;100;36500;4847;32;22716;;0;;;0;10;12060;;0;;;10;12060;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;670780170;670000116;36;13140;5321;58;18035;126;45990;5304;92;26450;0;0;0;0;0;162;59130;10625;150;44485;35;74;0;0;9734;10;5990;0;0;0;0;45;6064;0;0;9734;;;;;;;;;;;;;;;;
MCO;2014;670780188;670014604;64;23360;4516;377;21042;45;16425;2506;150;8157;;;0;0;0;109;39785;7022;527;29199;;0;;;149;11;3748;;0;;;11;3748;;;149;0;0;0;0;0;0;0;0;0;;;;;13496;;
MCO;2014;670780212;670014604;115;41975;6077;1029;37064;51;18615;2065;10;6460;38;13870;2727;108;11315;204;74460;10869;1147;54839;22;553;;;28724;13;4249;;0;;;35;4802;;;28724;0;0;0;0;0;0;0;0;0;;;;;9431;;
MCO;2014;670780378;670000785;17;6205;1463;25;5733;55;20075;2983;194;11737;;;0;0;0;72;26280;4446;219;17470;0;3776;;;6;8;5680;;0;;;8;9456;;;6;0;1;1;1;0;0;0;1;1;;;;;;;
MCO;2014;670780386;670000199;30;10950;2321;15;10439;55;20075;2562;62;8254;;;0;0;0;85;31025;4883;77;18693;;0;;;505;18;5335;;0;;;18;5335;;;505;;;;;;;;;;;;;;;;
MCO;2014;670781574;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14852;;0;;0;;;;0;;;14852;;;;;;;;;;;;;;;;
MCO;2014;670783133;670780055;48;17520;886;3;13542;;;0;0;0;;;0;0;0;48;17520;886;3;13542;10;2011;;;5;;0;;0;;;10;2011;;;5;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;670783273;670780055;488;174235;27163;4074;172992;348;127020;11067;217;72935;97;35405;5764;269;26025;933;336660;43994;4560;271952;62;8488;;;13236;22;3912;10;1665;;;94;14065;;;13236;0;0;1;1;1;1;0;0;0;;76;28;;169207;32830;1292
MCO;2014;670795921;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;19793;;0;;0;;;;0;;;19793;;;;;;;;;;;;;;;;
MCO;2014;670797539;670014604;26;9490;415;30;7937;;;0;0;0;;;0;0;0;26;9490;415;30;7937;5;1360;;;0;;0;;0;;;5;1360;;;0;0;0;0;0;0;0;0;0;0;;;;;2526;;
MCO;2014;670798636;670014604;30;10950;1076;93;9033;5;1825;101;2;141;;;0;0;0;35;12775;1177;95;9174;5;362;;;139;6;1256;;0;;;11;1618;;;139;0;0;0;0;0;0;0;0;0;;;;;23152;;
MCO;2014;670799667;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;11956;;0;;0;;;;0;;;11956;;;;;;;;;;;;;;;;
MCO;2014;680000122;680000346;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;873;;;0;;0;;0;;;10;873;;;0;0;0;0;0;0;0;0;0;0;;;;;284;;
MCO;2014;680000320;680000643;92;33580;6931;906;28192;66;24090;3365;213;12758;42;15330;2351;61;10338;200;73000;12647;1180;51288;;0;;;51;16;7167;;0;;;16;7167;;;51;;;;;;;;;;;;;;;;
MCO;2014;680000338;680000114;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21254;;0;;0;;;;0;;;21254;;;;;;;;;;;;;;;;
MCO;2014;680000494;680000643;37;13505;2617;15;11446;134;30686;7614;31;30937;;;0;0;0;171;44191;10231;46;42383;;0;;;549;21;12098;;0;;;21;12098;;;549;;;;;;;;;;;;;;;;
MCO;2014;680000544;680000395;73;26645;2350;253;22115;37;13505;1712;76;9025;14;5110;820;161;2518;124;45260;4882;490;33658;8;837;;;522;5;718;;0;;;13;1555;;;522;0;0;0;0;0;0;0;0;0;;;;;16103;3667;
MCO;2014;680000577;680000411;45;16425;1004;18;14687;0;;0;0;0;0;;0;0;0;45;16425;1004;18;14687;12;2491;0;0;8;;0;;0;;;12;2491;0;0;8;0;0;0;0;0;0;0;0;0;;;;;14476;;
MCO;2014;680000601;680000437;41;14965;2021;230;13724;18;6570;775;42;2703;18;6570;870;72;3171;77;28105;3666;344;19598;1;520;;;18;7;844;2;227;;;10;1591;;;18;0;0;1;1;;0;1;0;1;;;;;32311;551;
MCO;2014;680000627;680000486;72;26280;3590;311;20051;;;0;0;0;94;34310;5862;435;26483;166;60590;9452;746;46534;5;742;;;1780;;0;9;1917;;;14;2659;;;1780;0;0;0;0;0;1;0;0;0;;;;;50279;692;
MCO;2014;680000684;680000973;408;146787;16951;1516;126892;260;90615;13504;852;65899;;;0;0;0;668;237402;30455;2368;192791;53;5240;;;42422;16;5680;;0;;;69;10920;;;42422;1;1;1;1;1;0;1;1;1;72;190;;251;154075;49870;23348
MCO;2014;680000700;680001005;42;14410;1822;503;12923;;;0;0;0;;;0;0;0;42;14410;1822;503;12923;4;451;;;11;3;861;1;19;;;8;1331;;;11;1;0;0;0;0;0;0;0;1;;;;;;;
MCO;2014;680000874;680001179;8;2800;787;0;1668;;;0;0;0;;;0;0;0;8;2800;787;0;1668;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;1265;;
MCO;2014;680000882;680016011;30;10950;994;6;12481;;;0;0;0;;;0;0;0;30;10950;994;6;12481;7;1168;;;18;;0;;0;;;7;1168;;;18;0;0;0;0;0;0;0;0;0;;;;;115;;
MCO;2014;680001195;680016011;84;30660;4573;349;26119;66;24090;2712;49;13047;20;7300;1032;28;3991;170;62050;8317;426;43157;;0;;;78;31;7797;;223;;;31;8020;;;78;1;0;1;1;0;1;;0;0;;;;;34764;18132;384
MCO;2014;680001245;680000973;58;21170;4204;525;12937;10;3650;660;145;1623;75;27375;3781;501;13842;143;52195;8645;1171;28402;4;1080;;;196;9;2047;;0;;;13;3127;;;196;0;1;1;0;1;1;1;0;1;;130;40;;20053;6801;1777
MCO;2014;680004546;680000486;460;163638;18408;1280;141668;208;75920;10028;869;47742;;;0;0;0;668;239558;28436;2149;189410;37;1148;;;56034;16;4653;;0;;;53;5801;;;56034;1;1;1;1;1;0;1;1;1;;;;;155501;16460;2311
MCO;2014;680004553;680000486;12;3204;545;3;2010;;;0;0;0;;;0;0;0;12;3204;545;3;2010;6;1514;;;20;;0;;0;;;6;1514;;;20;0;0;0;0;0;0;0;0;0;;;;;1217;;
MCO;2014;680004579;680000973;25;9125;636;8;8889;;;0;0;0;;;0;0;0;25;9125;636;8;8889;10;2053;;;17;;0;;0;;;10;2053;;;17;0;0;0;0;;0;0;0;0;;;;;707;211;
MCO;2014;680010824;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14205;;0;;0;;;;0;;;14205;;;;;;;;;;;;;;;;
MCO;2014;680013778;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14693;;0;;0;;;;0;;;14693;;;;;;;;;;;;;;;;
MCO;2014;680020088;680020062;57;19710;2693;43;19222;68;24820;2024;80;8147;10;3650;145;4;604;135;48180;4862;127;27973;5;0;;;1778;9;3297;;0;;;14;3297;;;1778;;;;;;;;;;;;;;;;
MCO;2014;690000013;690780036;63;22995;2794;512;18913;;;0;0;0;14;5110;1335;28;4890;77;28105;4129;540;23803;5;755;5;140;55;;0;5;170;;;10;925;5;140;55;1;0;1;1;1;1;1;1;1;;;;;13117;1279;0
MCO;2014;690000021;690780044;22;8030;485;2;5758;;;0;0;0;33;12045;2438;666;7665;55;20075;2923;668;13423;;0;;;26;;0;;0;;;;0;;;26;0;0;0;0;0;0;0;0;0;;;;;10469;;
MCO;2014;690000047;690780069;20;5840;284;4;5177;;;0;0;0;;;0;0;0;20;5840;284;4;5177;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;690000088;690780101;22;8030;243;0;7329;;;0;0;0;;;0;0;0;22;8030;243;0;7329;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;690000245;690780432;56;20440;1838;10;16631;;;0;0;0;;;0;0;0;56;20440;1838;10;16631;2;199;;;1;;0;;0;;;2;199;;;1;0;0;0;0;0;0;0;0;0;;;;;1067;;
MCO;2014;690000427;750721334;5;1825;182;3;2490;31;11315;1178;29;8593;;;0;0;0;36;13140;1360;32;11083;;0;;;103;;0;;0;;;;0;;;103;0;0;0;0;0;0;0;1;0;;;;;;;
MCO;2014;690000575;690782222;263;93458;16832;896;82290;83;30322;4135;150;23997;47;16095;4211;113;17553;393;139875;25178;1159;123840;19;593;;;4170;13;4447;1;668;;;33;5708;;;4170;1;1;1;1;1;1;1;1;1;71;117;54;72;106965;14767;956
MCO;2014;690000583;690782230;15;5475;282;10;4516;;;0;0;0;;;0;0;0;15;5475;282;10;4516;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;690000591;690782248;15;5475;217;1;3208;0;;0;0;0;0;;0;0;0;15;5475;217;1;3208;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2014;690000609;690010749;5;1825;80;1;817;;;0;0;0;;;0;0;0;5;1825;80;1;817;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;690000617;690031455;15;3955;240;2;3253;;;0;0;0;;;0;0;0;15;3955;240;2;3253;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;690000625;690782271;58;21170;3173;284;18811;;;0;0;0;;;0;0;0;58;21170;3173;284;18811;5;571;;;114;4;350;2;73;;;11;994;;;114;1;1;1;1;1;1;1;1;1;;;;;22376;7182;773
MCO;2014;690000633;690010749;5;1825;148;3;1492;;;0;0;0;;;0;0;0;5;1825;148;3;1492;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;;0;0;0;0;;;;;0;0;0
MCO;2014;690000773;690782925;21;7475;732;4;7089;;;0;0;0;;;0;0;0;21;7475;732;4;7089;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;690000880;690783220;178;50980;8410;162;50923;69;22265;3185;36;19452;0;0;0;0;0;247;73245;11595;198;70375;83;4469;;;79634;9;1629;;0;;;92;6098;;;79634;0;0;0;0;0;0;0;0;0;;;;;74525;11380;4012
MCO;2014;690007539;690781810;207;65856;9632;920;56821;62;19058;4761;209;13715;127;44465;9039;1774;36785;396;129379;23432;2903;107321;43;9424;0;;5514;26;4747;14;1276;0;;83;15447;0;;5514;1;1;1;1;1;1;1;1;1;;;;;202501;71188;389
MCO;2014;690011838;690000724;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;283;;;1451;;0;;0;;;10;283;;;1451;;;;;;;;;;;;;;;;
MCO;2014;690019849;690781810;42;13551;709;60;6472;0;;0;0;0;0;;0;0;0;42;13551;709;60;6472;12;600;0;;1410;0;0;0;0;0;;12;600;0;;1410;0;0;0;0;0;1;0;0;0;;;;;1832;1984;
MCO;2014;690022108;690000724;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;13846;;0;;0;;;;0;;;13846;;;;;;;;;;;;;;;;
MCO;2014;690022959;690000732;15;5475;449;28;4901;36;12468;3446;1807;4813;78;28470;5678;587;25832;129;46413;9573;2422;35546;2;0;;;97;29;2680;;2;;;31;2682;;;97;;;;;;;;;;;;;;;;
MCO;2014;690023239;690000146;6;1500;224;5;1295;150;54750;7908;4;23988;0;0;0;0;0;156;56250;8132;9;25283;0;0;0;0;0;52;8847;0;0;0;0;52;8847;0;0;0;;;;;;;;;;;;;;;;
MCO;2014;690023411;690000252;38;13870;4965;974;26191;58;21170;12488;1213;43095;;;0;0;0;96;35040;17453;2187;69286;29;1;;;19041;53;17128;;0;;;82;17129;;;19041;;;;;;;;;;;;;;;;
MCO;2014;690029186;690027099;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;9;2424;;;0;;0;;0;;;9;2424;;;0;;;;;;;;;;;;;;;;
MCO;2014;690780093;750821092;141;29423;5200;275;28720;68;15211;3124;277;12736;;;0;0;0;209;44634;8324;552;41456;6;137;;;559;23;1961;;0;;;29;2098;;;559;1;1;1;1;1;0;1;0;1;116;135;;48;72937;76579;29360
MCO;2014;690780150;690000104;25;9125;585;1;7965;;;0;0;0;;;0;0;0;25;9125;585;1;7965;;0;;;0;;0;;0;;;;0;;;0;0;0;;1;1;0;0;1;0;;;;;239;0;0
MCO;2014;690780200;690000112;;;0;0;0;50;18250;618;25;2757;;;0;0;0;50;18250;618;25;2757;;0;;;0;10;849;;0;;;10;849;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;690780226;690039870;0;0;0;0;0;3;1095;375;0;441;0;0;0;0;0;3;1095;375;0;441;0;0;0;0;0;13;2061;;0;0;0;13;2061;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;690780259;690030457;;;0;0;0;35;12641;2044;53;6075;;;0;0;0;35;12641;2044;53;6075;;0;;;0;20;4976;;0;;;20;4976;;;0;;;;;;;;;;;;;;;;
MCO;2014;690780358;690000195;15;5475;492;13;4105;61;22265;5187;200;15307;70;25550;4504;253;17020;146;53290;10183;466;36432;13;27;;;272;56;12822;;0;;;69;12849;;;272;;;;;;;;;;;;;;;;
MCO;2014;690780366;690000203;34;12410;1355;4;8533;50;18250;3848;25;11898;;;0;0;0;84;30660;5203;29;20431;6;230;;;3057;16;7699;;0;;;22;7929;;;3057;;;;;;;;;;;;;;;;
MCO;2014;690780382;690006598;4;1344;853;306;2460;36;12144;1850;27;8569;;;0;0;0;40;13488;2703;333;11029;0;0;0;0;86;16;4087;;0;;;16;4087;0;0;86;;;;;;;;;;;;;;;;
MCO;2014;690780390;690000229;40;14600;2957;178;14353;74;27010;4324;0;17468;18;6570;837;0;3775;132;48180;8118;178;35596;8;18;2;658;1140;35;6290;;12;;;43;6320;2;658;1140;;;;;;;;;;;;;;;;
MCO;2014;690780416;690031190;95;32655;5022;337;29304;88;27018;6492;3161;14350;30;10950;2211;69;8911;213;70623;13725;3567;52565;10;2529;;;1445;23;459;;0;;;33;2988;;;1445;0;1;0;0;0;0;1;0;0;;;;;45937;;0
MCO;2014;690780648;690036900;32;11680;6248;1817;20515;163;59492;7485;374;27185;;;0;0;0;195;71172;13733;2191;47700;18;0;;;5466;28;10683;;0;;;46;10683;;;5466;;;;;;;;;;;;;;;;
MCO;2014;690780655;690000377;28;8940;1352;115;8651;36;9256;153;31;823;;;0;0;0;64;18196;1505;146;9474;4;581;;;457;22;6273;;0;;;26;6854;;;457;;;;;;;;;;;;;;;;
MCO;2014;690780663;690000385;0;;40;0;487;80;365;5494;83;19415;;;0;0;0;80;365;5534;83;19902;1;0;;;2088;27;7038;;0;;;28;7038;;;2088;;;;;;;;;;;;;;;;
MCO;2014;690781737;750721334;54;19710;1352;10;14704;;;0;0;0;;;0;0;0;54;19710;1352;10;14704;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;81;;
MCO;2014;690781836;690006598;115;41460;3537;56;35886;20;6300;1312;107;4155;0;0;0;0;0;135;47760;4849;163;40041;10;1731;0;;1957;13;3051;0;0;0;;23;4782;0;;1957;1;1;1;1;1;0;1;1;1;40;30;;90;37396;7535;0
MCO;2014;690782834;690000724;77;20075;5549;147;28538;140;51100;6598;112;29777;20;7300;878;35;3324;237;78475;13025;294;61639;0;0;;;18189;27;12593;;0;;;27;12593;;;18189;;;;;;;;;;;;;;;;
MCO;2014;690783154;690781810;478;153280;22276;1324;136628;266;88607;13098;544;69365;0;;0;0;0;744;241887;35374;1868;205993;69;6039;0;;27486;23;4566;8;1674;0;;100;12279;0;;27486;0;1;0;1;0;0;0;1;1;;;;84;249291;133704;15377
MCO;2014;690784137;690781810;492;161209;22225;670;146043;200;71156;11369;211;58591;60;20751;4183;264;18112;752;253116;37777;1145;222746;122;13746;0;;51587;36;6591;4;399;0;;162;20736;0;;51587;0;1;1;1;1;0;1;1;1;80;42;;41;210596;65787;3732
MCO;2014;690784152;690781810;369;116504;17562;839;106018;152;48602;6771;113;40791;96;32660;6034;554;27379;617;197766;30367;1506;174188;42;4900;0;0;3579;15;3409;9;2114;0;0;66;10423;0;0;3579;1;0;0;1;0;0;1;0;1;;;;;177510;87864;27878
MCO;2014;690784178;690781810;191;62403;8506;914;55267;138;45925;5474;584;38860;0;;0;0;0;329;108328;13980;1498;94127;17;3031;0;;3428;0;0;0;0;0;;17;3031;0;;3428;0;0;0;0;1;1;0;0;1;;;;;45044;1761;
MCO;2014;690784186;690781810;281;88713;14060;1548;74407;85;28940;2549;53;20214;0;;0;0;0;366;117653;16609;1601;94621;26;6012;0;;1148;0;0;0;0;0;;26;6012;0;;1148;1;0;1;0;0;1;1;0;0;78;;;;49532;14510;
MCO;2014;690784194;690781810;81;24812;1877;6;23778;0;;0;0;0;0;;0;0;0;81;24812;1877;6;23778;8;1156;0;;1;0;0;0;0;0;;8;1156;0;;1;0;0;0;0;1;0;0;0;0;;27;;;3000;71;
MCO;2014;690784202;690781810;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;2;906;0;;0;0;0;0;0;0;;2;906;0;;0;0;0;0;0;0;0;0;0;0;;;;;2666;8846;0
MCO;2014;690787429;690781810;27;9732;680;5;9164;0;;0;0;0;0;;0;0;0;27;9732;680;5;9164;5;500;0;0;12;0;0;0;0;0;;5;500;0;0;12;0;0;0;0;0;0;0;0;0;;;;;1041;;
MCO;2014;690787452;690781810;58;12274;1073;417;9083;0;;0;0;0;0;;0;0;0;58;12274;1073;417;9083;0;0;0;;25;0;0;0;0;0;;0;0;0;;25;1;0;0;0;0;0;0;0;0;;;;;910;136;0
MCO;2014;690787460;690782222;16;5840;500;0;5839;;;0;0;0;;;0;0;0;16;5840;500;0;5839;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;690787478;690781810;4;8028;461;1;8441;0;;0;0;0;0;;0;0;0;4;8028;461;1;8441;0;0;0;;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;;;;;6;;
MCO;2014;690791082;690001904;14;5110;547;0;3943;0;0;0;0;0;0;0;0;0;0;14;5110;547;0;3943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0
MCO;2014;690793468;690002068;75;27375;4719;41;24616;138;50370;5582;28;30598;;;0;0;0;213;77745;10301;69;55214;12;875;;;4600;26;6956;;0;;;38;7831;;;4600;;;;;;;;;;;;;;;;
MCO;2014;690805361;690805353;208;69781;12728;233;61110;70;24924;3829;105;16814;21;7665;1862;89;6394;299;102370;18419;427;84318;13;2065;0;0;6581;20;4161;0;0;0;0;33;6226;0;0;6581;1;0;1;1;1;0;1;1;1;56;42;;56;71461;18972;0
MCO;2014;690807367;690003447;12;3650;244;60;1664;86;31390;4625;243;14284;20;7300;1239;33;5244;118;42340;6108;336;21192;8;0;;;1274;16;8435;;0;;;24;8435;;;1274;;;;;;;;;;;;;;;;
MCO;2014;690807599;690006598;12;4092;608;30;2456;;;0;0;0;22;8030;1774;91;6659;34;12122;2382;121;9115;0;0;;;2;;0;1;125;0;;1;125;0;;2;0;0;0;0;0;1;0;0;0;;;8;;14935;0;0
MCO;2014;700000011;700780026;63;22995;2953;385;17558;;;0;0;0;;;0;0;0;63;22995;2953;385;17558;5;123;8;102;138;;0;;0;;;5;123;8;102;138;1;0;1;1;1;0;1;0;0;30;120;;;6884;641;0
MCO;2014;700000029;700004591;210;76650;13044;1484;69954;84;30660;4411;174;17948;35;12775;2283;119;9122;329;120085;19738;1777;97024;13;872;;;12025;18;3218;;134;;;31;4224;;;12025;1;1;1;1;1;1;1;1;1;;;;;81800;10385;7
MCO;2014;700780059;700004591;25;9125;781;7;8387;;;0;0;0;;;0;0;0;25;9125;781;7;8387;;0;;;1;;0;0;5;;;0;5;;;1;;;;;;;;;;;;;;22838;329;
MCO;2014;700780174;700000052;0;;73;0;755;60;21900;2026;12;7139;;;0;0;0;60;21900;2099;12;7894;;0;;;140;7;5038;;0;;;7;5038;;;140;;;;;;;;;;;;;;;;
MCO;2014;700780208;700004591;57;20805;1740;10;17647;;;0;0;0;;;0;0;0;57;20805;1740;10;17647;6;270;;;2591;;0;0;11;;;6;281;;;2591;0;0;0;0;1;1;0;0;0;;;;;25823;1686;
MCO;2014;710006859;710000118;15;5475;531;19;5284;106;38690;5242;48;22417;;;0;0;0;121;44165;5773;67;27701;;0;;;2058;20;7179;;0;;;20;7179;;;2058;;;;;;;;;;;;;;;;
MCO;2014;710010067;710780644;136;51184;8141;860;46667;52;18530;2640;141;14170;15;5475;1079;199;3359;203;75189;11860;1200;64196;16;812;;;1066;14;2298;;0;;;30;3110;;;1066;1;0;1;1;1;1;1;0;0;;;;;46602;43582;0
MCO;2014;710010786;710781451;68;24820;3402;178;20733;;;0;0;0;10;3650;572;143;1725;78;28470;3974;321;22458;3;399;;;204;;0;;0;;;3;399;;;204;1;0;0;1;0;1;1;0;0;;;20;;7461;208;0
MCO;2014;710780917;710000274;64;23360;3293;34;28025;131;47815;6390;60;26793;;;0;0;0;195;71175;9683;94;54818;2;371;;;13607;25;9962;;0;;;27;10333;;;13607;;;;;;;;;;;;;;;;
MCO;2014;710781410;710000373;;;0;0;0;53;19345;1948;46;9323;;;0;0;0;53;19345;1948;46;9323;;0;;;0;12;2501;;0;;;12;2501;;;0;;;;;;;;;;;;;;;;
MCO;2014;710781824;710000464;5;1825;44;0;1984;84;30660;4102;17;19702;;;0;0;0;89;32485;4146;17;21686;;0;;;0;8;2064;;0;;;8;2064;;;0;;;;;;;;;;;;;;;;
MCO;2014;710978107;710781592;20;5552;264;3;4960;;;0;0;0;;;0;0;0;20;5552;264;3;4960;;0;;;2;;0;;0;;;;0;;;2;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;710978123;710781063;15;5475;321;0;3707;;;0;0;0;;;0;0;0;15;5475;321;0;3707;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2014;710978131;710781089;15;2623;153;1;2616;;;0;0;0;;;0;0;0;15;2623;153;1;2616;;0;;;2;;0;;0;;;;0;;;2;;;;;;;;;;;;;;;;
MCO;2014;710978156;710780214;20;5870;364;8;5846;;;0;0;0;;;0;0;0;20;5870;364;8;5846;;0;;;14;;0;;0;;;;0;;;14;1;1;;;1;;;;;;;;;;;
MCO;2014;710978180;710781360;20;7300;271;1;4370;;;0;0;0;;;0;0;0;20;7300;271;1;4370;;0;;;0;;0;;0;;;;0;;;0;1;0;0;0;0;0;0;0;0;;;;;57;;
MCO;2014;710978255;710781568;22;8030;439;2;7425;;;0;0;0;;;0;0;0;22;8030;439;2;7425;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2014;710978263;710780958;301;103900;14318;1208;94863;82;28964;4052;345;23010;50;17790;3795;713;13062;433;150654;22165;2266;130935;22;1483;;;14817;10;1910;;0;;;32;3393;;;14817;1;1;1;1;1;1;1;1;1;150;150;45;120;103003;49746;838
MCO;2014;710978289;710780263;311;109449;16339;811;90698;100;35814;5336;229;28088;44;16484;2320;131;9743;455;161747;23995;1171;128529;9;1093;;;11873;10;2892;0;433;;;19;4418;;;11873;1;1;1;1;1;1;1;1;1;180;180;60;180;167023;55973;0
MCO;2014;710978313;710976705;159;56062;6883;615;52780;20;7300;1259;32;8046;3;1095;89;89;0;182;64457;8231;736;60826;26;250;1;121;5130;12;2690;;0;;;38;2940;1;121;5130;1;0;1;1;1;0;1;1;0;;;;;55260;;
