BOR;AN;FI;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;PCON;PDEN;PACT
MCO;2015;670780188;670014604;61;22265;4637;459;20322;37;13505;2274;156;6798;;;0;0;0;98;35770;6911;615;27120;;0;;;151;12;4041;;0;;;12;4041;;;151;0;0;0;0;0;0;0;0;0;;;;;13264;;
MCO;2015;670780212;670014604;115;41975;5945;766;36978;48;17520;2110;14;6041;38;13870;2437;53;10071;201;73365;10492;833;53090;22;579;;;29131;13;4908;;0;;;35;5487;;;29131;0;0;0;0;0;0;0;0;0;;;;;12668;0;3519
MCO;2015;670780378;670000785;17;6205;1616;25;6137;55;20075;3194;313;12004;;;0;0;0;72;26280;4810;338;18141;0;3810;;;54;8;6193;;0;;;8;10003;;;54;1;1;1;1;0;0;0;1;1;;;;;;;
MCO;2015;670780386;670000199;27;9855;2270;26;10551;50;18250;2202;58;7167;;;0;0;0;77;28105;4472;84;17718;;0;;;472;18;5371;;0;;;18;5371;;;472;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;670781574;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14064;;0;;0;;;;0;;;14064;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;670783133;670780055;34;12410;1128;2;12484;;;0;0;0;;;0;0;0;34;12410;1128;2;12484;10;1822;;;5;;0;;0;;;10;1822;;;5;0;0;0;1;0;0;0;0;0;;;;;6113;2;588
MCO;2015;670783273;670780055;486;177390;29405;4767;169076;295;107685;10314;171;63657;97;35405;5960;247;24632;878;320480;45679;5185;257365;55;7442;;;14617;28;4239;10;1858;;;93;13539;;;14617;0;0;1;1;1;1;0;0;0;;65;40;;188460;7355;655144
MCO;2015;670795921;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;20205;;0;;0;;;;0;;;20205;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;670797539;670014604;26;9490;419;23;7818;;;0;0;0;;;0;0;0;26;9490;419;23;7818;6;1661;;;0;;0;;0;;;6;1661;;;0;0;0;0;0;0;0;0;0;0;;;;;2117;;
MCO;2015;670798636;670014604;30;10950;1067;110;8664;5;1825;204;108;191;;;0;0;0;35;12775;1271;218;8855;1;373;;;152;5;1214;;0;;;6;1587;;;152;0;0;0;0;0;0;0;0;0;;;;;23363;;2060
MCO;2015;670799667;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;13206;;0;;0;;;;0;;;13206;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;680000122;680020336;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;822;;;0;;0;;0;;;10;822;;;0;0;0;0;0;0;0;0;0;0;;;;;204;;
MCO;2015;680000320;680000643;92;33580;7514;1388;28672;66;24090;3080;218;11013;42;15330;2113;46;9104;200;73000;12707;1652;48789;;0;;;38;16;7206;;0;;;16;7206;;;38;;;;;;;;;;;;;;;;
MCO;2015;680000338;680000114;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;21907;;0;;0;;;;0;;;21907;;;;;;;;;;;;;;;;
MCO;2015;680000494;680000643;37;13505;2565;6;11155;134;30686;7371;33;29736;;;0;0;0;171;44191;9936;39;40891;;0;;;812;21;12254;;0;;;21;12254;;;812;;;;;;;;;;;;;;;;
MCO;2015;680000544;680000395;73;26645;2253;183;21971;37;13505;1666;53;8417;14;5110;753;136;2220;124;45260;4672;372;32608;8;746;;;470;5;708;;0;;;13;1454;;;470;0;0;0;0;0;0;0;0;0;;;;;25765;;7043
MCO;2015;680000577;680000411;45;16425;877;15;14355;;;0;0;0;;;0;0;0;45;16425;877;15;14355;12;2407;;;4;;0;;0;;;12;2407;;;4;0;0;0;0;0;0;0;0;0;;;;;13160;0;0
MCO;2015;680000601;680020336;43;15695;2127;286;14132;12;4380;1225;498;2685;18;6570;978;173;3036;73;26645;4330;957;19853;;0;;;19;14;1146;2;128;;;16;1274;;;19;0;0;1;1;0;0;1;0;1;;;;;76922;;5181
MCO;2015;680000627;680020336;72;26280;3448;326;17827;;;0;0;0;94;34310;5522;405;25128;166;60590;8970;731;42955;5;627;;;1166;;0;9;1947;;;14;2574;;;1166;0;0;0;0;0;1;0;0;0;;;;;64617;554;15164
MCO;2015;680000684;680000973;407;145255;17214;1378;124754;259;90851;12980;711;61058;;;0;0;0;666;236106;30194;2089;185812;30;5201;;;42185;16;5722;;0;;;46;10923;;;42185;1;1;1;1;1;0;1;1;1;63;189;;251;228466;6940;40472
MCO;2015;680000700;680001005;42;14040;1666;390;12924;;;0;0;0;;;0;0;0;42;14040;1666;390;12924;4;640;;;32;3;1141;1;14;;;8;1795;;;32;;;;;;;;;;;;;;;;
MCO;2015;680000874;680001179;8;2808;754;0;1649;;;0;0;0;;;0;0;0;8;2808;754;0;1649;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;1276;;
MCO;2015;680000882;680016011;7;7565;571;5;7546;;;0;0;0;;;0;0;0;7;7565;571;5;7546;7;1175;;;18;;0;;0;;;7;1175;;;18;0;0;0;0;0;0;0;0;0;;;;;133;0;0
MCO;2015;680001195;680016011;115;36798;4879;468;30648;59;21535;2739;64;13008;20;7300;1066;38;3937;194;65633;8684;570;47593;;0;;;122;37;8025;;197;;;37;8222;;;122;1;0;1;1;0;1;0;0;0;;;;;78855;11;52771
MCO;2015;680001245;680000973;58;21170;4301;607;13365;10;3650;607;132;1500;75;27375;3860;579;14060;143;52195;8768;1318;28925;4;1101;;;277;9;2048;;0;;;13;3149;;;277;0;0;1;0;1;1;1;0;0;105;147;42;;71874;;115274
MCO;2015;680004546;680020336;460;163763;18374;1174;138078;201;73365;9813;968;45639;;;0;0;0;661;237128;28187;2142;183717;43;1383;;;57380;20;5049;;0;;;63;6432;;;57380;1;1;1;1;1;0;1;1;1;;;;;256112;1406;29739
MCO;2015;680004553;680020336;12;3108;558;4;2040;;;0;0;0;;;0;0;0;12;3108;558;4;2040;6;1270;;;20;;0;;0;;;6;1270;;;20;0;0;0;0;0;0;0;0;0;;;;;9007;;
MCO;2015;680004579;680000973;25;9125;636;3;9105;;;0;0;0;;;0;0;0;25;9125;636;3;9105;10;1898;;;35;;0;;0;;;10;1898;;;35;0;0;0;0;1;0;0;0;0;;;;;1084;;1732
MCO;2015;680010824;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14071;;0;;0;;;;0;;;14071;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;680013778;670000652;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;15379;;0;;0;;;;0;;;15379;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;680020088;680020062;57;19710;2586;75;19237;68;24820;1834;93;6679;10;3650;459;24;1762;135;48180;4879;192;27678;;0;;;1953;9;3258;;0;;;9;3258;;;1953;;;;;;;;;;;;;;;;
MCO;2015;690000013;690780036;63;22995;2588;412;18627;;;0;0;0;14;5110;1299;21;4669;77;28105;3887;433;23296;5;793;5;147;63;;0;5;176;;;10;969;5;147;63;1;0;0;1;1;1;1;1;1;;30;15;;35916;0;6873
MCO;2015;690000021;690780044;22;8030;557;5;6422;;;0;0;0;33;12045;2287;600;6704;55;20075;2844;605;13126;;0;;;38;;0;;0;;;;0;;;38;0;0;0;0;0;0;0;0;0;;;;;10247;;3431
MCO;2015;690000047;690780069;20;5840;273;1;5232;;;0;0;0;;;0;0;0;20;5840;273;1;5232;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;690000088;690780101;22;8030;234;2;6973;;;0;0;0;;;0;0;0;22;8030;234;2;6973;;0;;;0;;0;;0;;;;0;;;0;0;1;0;0;0;0;0;0;1;;;;;;;
MCO;2015;690000245;690780432;56;20440;1900;14;17719;;;0;0;0;;;0;0;0;56;20440;1900;14;17719;2;187;;;1;;0;;0;;;2;187;;;1;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;690000427;750721334;5;1825;156;20;2278;39;13182;1216;29;8158;;;0;0;0;44;15007;1372;49;10436;5;332;0;0;26;;0;;0;;;5;332;0;0;26;0;0;0;0;0;0;0;1;0;;;;;;;
MCO;2015;690000575;690782222;302;96865;18094;989;86105;79;29231;4001;130;22785;47;17155;3127;115;13263;428;143251;25222;1234;122153;24;846;;;4949;13;4738;1;817;;;38;6401;;;4949;1;1;1;1;1;1;1;1;1;76;118;52;92;201838;804;71704
MCO;2015;690000583;690782230;15;5475;311;4;5011;;;0;0;0;;;0;0;0;15;5475;311;4;5011;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;690000591;690782248;15;5475;264;3;4162;;;0;0;0;;;0;0;0;15;5475;264;3;4162;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;690000609;690010749;5;1825;158;3;1486;;;0;0;0;;;0;0;0;5;1825;158;3;1486;;0;;;0;;0;;0;;;;0;;;0;;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;690000617;690031455;15;5475;301;2;4469;;;0;0;0;;;0;0;0;15;5475;301;2;4469;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;690000625;690782271;58;21170;3660;297;20453;;;0;0;0;;;0;0;0;58;21170;3660;297;20453;4;703;;;104;5;473;2;93;;;11;1269;;;104;1;1;1;1;1;1;1;1;1;;;;;31524;41;8356
MCO;2015;690000633;690010749;5;1825;134;0;1181;;;0;0;0;;;0;0;0;5;1825;134;0;1181;0;0;0;0;0;;0;;0;;;0;0;0;0;0;0;0;0;0;;0;0;0;0;;;;;;;
MCO;2015;690000773;690782925;26;8435;813;6;7814;;;0;0;0;;;0;0;0;26;8435;813;6;7814;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;690000880;690783220;186;62370;9212;269;53194;61;22265;3150;41;18873;;;0;0;0;247;84635;12362;310;72067;71;3722;;;83436;9;2245;;0;;;80;5967;;;83436;0;1;0;1;0;1;1;0;0;;;;;101543;1165;30347
MCO;2015;690007539;690781810;196;68832;10550;1320;58540;62;20726;4923;281;14025;127;44987;9236;1977;36287;385;134545;24709;3578;108852;39;10284;0;;6435;26;4877;14;1283;0;;79;16444;0;;6435;1;1;1;1;1;1;1;1;1;;98;;;366609;664;170778
MCO;2015;690011838;690000724;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;170;;;1060;;0;;0;;;8;170;;;1060;;;;;;;;;;;;;;;;
MCO;2015;690019849;690781810;42;15310;708;19;6593;0;;0;0;0;0;;0;0;0;42;15310;708;19;6593;12;423;0;;1451;0;0;0;0;0;;12;423;0;;1451;0;0;0;0;0;1;0;0;0;;;;;2009;;2853
MCO;2015;690022108;690000724;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;14255;;0;;0;;;;0;;;14255;;;;;;;;;;;;;;;;
MCO;2015;690022959;690000732;15;5475;421;29;4626;36;12468;1805;49;5488;78;28470;4903;58;23998;129;46413;7129;136;34112;2;0;;;132;29;4683;;430;;;31;5113;;;132;;;;;;;;;;;;;;;;
MCO;2015;690023239;690000146;7;1916;228;2;1294;119;43435;7338;1;21605;0;0;0;0;0;126;45351;7566;3;22899;0;0;0;0;4;63;9276;0;0;0;0;63;9276;0;0;4;;;;;;;;;;;;;;;;
MCO;2015;690023411;690000252;78;24090;5638;1162;29402;179;65335;11069;1123;38343;;;0;0;0;257;89425;16707;2285;67745;0;1;;;19214;55;17551;;0;;;55;17552;;;19214;;;;;;;;;;;;;;;;
MCO;2015;690029186;690027099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2465;0;0;0;0;0;0;0;0;0;9;2465;0;0;0;;;;;;;;;;;;;;;;
MCO;2015;690780093;750821092;110;37020;4663;220;27369;45;15776;2729;144;10872;;;0;0;0;155;52796;7392;364;38241;10;439;;;779;22;2097;;0;;;32;2536;;;779;1;1;1;1;1;0;1;0;1;186;36;;39;72872;3654;39721
MCO;2015;690780150;690000104;25;9125;564;3;7470;;;0;0;0;;;0;0;0;25;9125;564;3;7470;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;1;0;0;1;0;;;;;5204;;2416
MCO;2015;690780200;690000112;;;0;0;0;50;18250;730;13;3633;;;0;0;0;50;18250;730;13;3633;;0;;;0;10;900;;0;;;10;900;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;690780226;690039870;0;0;0;0;0;3;1095;296;0;315;0;0;0;0;0;3;1095;296;0;315;0;0;0;0;0;13;2300;0;0;0;0;13;2300;0;0;0;;;;;;;;;;;;;;;;
MCO;2015;690780259;690030457;;;0;0;0;35;11830;1623;27;4537;;;0;0;0;35;11830;1623;27;4537;;0;;;0;20;5514;;0;;;20;5514;;;0;;;;;;;;;;;;;;;;
MCO;2015;690780358;690000195;18;6570;478;4;3964;61;22265;4962;200;14207;70;25550;4616;244;16888;149;54385;10056;448;35059;13;29;;;346;47;13908;;0;;;60;13937;;;346;;;;;;;;;;;;;;;;
MCO;2015;690780366;690000203;34;12410;1476;4;8774;50;18250;3724;13;10942;;;0;0;0;84;30660;5200;17;19716;6;322;;;3186;16;7929;;0;;;22;8251;;;3186;;;;;;;;;;;;;;;;
MCO;2015;690780382;690006598;4;1344;918;293;2685;36;12144;1764;34;7455;;;0;0;0;40;13488;2682;327;10140;;0;;;162;16;4023;;0;;;16;4023;;;162;;;;;;;;;;;;;;;;
MCO;2015;690780390;690000229;32;11680;3241;293;14642;50;18250;3529;0;14188;18;6570;794;0;3464;100;36500;7564;293;32294;9;31;3;569;1044;35;6267;;20;;;44;6318;3;569;1044;;;;;;;;;;;;;;;;
MCO;2015;690780416;690031190;95;32655;5271;460;28777;88;29060;3156;77;13185;30;10950;2174;87;8653;213;72665;10601;624;50615;10;2686;0;0;1364;23;3678;0;0;0;0;33;6364;0;0;1364;0;1;0;0;0;1;1;0;0;;;;;37977;0;4772
MCO;2015;690780648;690036900;32;11680;6212;1869;21010;163;59492;7315;575;24686;;;0;0;0;195;71172;13527;2444;45696;0;0;;;5813;28;10571;;0;;;28;10571;;;5813;;;;;;;;;;;;;;;;
MCO;2015;690780655;690000377;28;7474;1109;100;7903;36;8575;150;39;959;;;0;0;0;64;16049;1259;139;8862;4;427;;;514;22;6549;;0;;;26;6976;;;514;;;;;;;;;;;;;;;;
MCO;2015;690780663;690000385;1;365;60;0;579;83;365;5263;114;17671;;;0;0;0;84;730;5323;114;18250;1;0;;;2237;32;7669;;0;;;33;7669;;;2237;;;;;;;;;;;;;;;;
MCO;2015;690781737;750721334;54;14944;1313;16;14867;;;0;0;0;;;0;0;0;54;14944;1313;16;14867;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;81;;
MCO;2015;690781836;690006598;125;45035;3774;80;37475;20;7300;1294;158;3841;0;;0;0;0;145;52335;5068;238;41316;10;1638;0;;2223;13;2994;;0;0;;23;4632;0;;2223;1;1;1;1;1;0;1;1;1;65;;;95;36591;0;3049
MCO;2015;690782834;690000724;79;28835;5307;163;26360;121;44165;6142;143;26885;20;7300;1101;58;4120;220;80300;12550;364;57365;0;0;;;19947;45;13701;0;0;;;45;13701;;;19947;;;;;;;;;;;;;;;;
MCO;2015;690783154;690781810;461;163349;23267;1272;142303;250;90253;12951;546;67641;0;;0;0;0;711;253602;36218;1818;209944;31;5404;0;;28411;20;5424;8;1493;0;;59;12321;0;;28411;0;1;0;1;0;0;0;1;1;;;;84;428712;19179;330186
MCO;2015;690784137;690781810;490;164441;21991;689;146922;188;67715;10772;195;53292;58;21511;4232;223;17668;736;253667;36995;1107;217882;97;14321;0;;53242;29;6706;4;516;0;;130;21543;0;;53242;0;1;1;1;1;0;1;1;1;19;58;;45;435846;5944;168464
MCO;2015;690784152;690781810;410;131751;18289;764;116797;171;61348;7659;113;45613;92;32842;5862;477;26728;673;225941;31810;1354;189138;29;5126;0;;4755;15;3742;9;2106;0;;53;10974;0;;4755;1;0;0;1;0;0;1;0;1;;;;42;332112;901;239746
MCO;2015;690784178;690781810;192;66447;8990;1118;55511;134;48910;5345;473;37387;0;0;0;0;0;326;115357;14335;1591;92898;18;2839;0;0;3455;0;0;0;0;0;;18;2839;0;0;3455;0;0;0;0;1;1;0;0;1;;;;;101211;;12806
MCO;2015;690784186;690781810;274;92273;13346;964;72222;79;28835;2608;60;19781;0;;0;0;0;353;121108;15954;1024;92003;27;6125;0;;1478;0;0;0;0;0;;27;6125;0;;1478;1;;1;0;0;1;1;;0;70;;24;;128627;;18980
MCO;2015;690784194;690781810;81;29565;1929;4;25540;0;;0;0;0;0;;0;0;0;81;29565;1929;4;25540;8;1111;0;;0;0;0;0;0;0;;8;1111;0;;0;0;0;0;0;1;0;0;0;0;;16;;;4081;;1587
MCO;2015;690784202;690781810;4;1460;31;5;222;0;0;0;0;0;0;0;0;0;0;4;1460;31;5;222;2;1256;0;0;0;0;0;0;0;0;;2;1256;0;0;0;;;0;;0;0;;;0;;;;;4641;2;29292
MCO;2015;690787429;690781810;2;3730;229;1;2915;0;;0;0;0;0;;0;0;0;2;3730;229;1;2915;5;458;0;;18;0;0;0;0;0;;5;458;0;;18;0;0;0;0;0;0;0;0;0;;;;;963;0;8
MCO;2015;690787452;690781810;58;20809;1495;427;16808;0;;0;0;0;0;;0;0;0;58;20809;1495;427;16808;0;0;0;;17;0;0;0;0;0;;0;0;0;;17;;;0;;0;0;;;0;;;;;1164;37;91
MCO;2015;690787460;690782222;24;6152;613;3;5986;;;0;0;0;;;0;0;0;24;6152;613;3;5986;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;;0;;;;;;;
MCO;2015;690787478;690781810;4;1460;63;0;465;0;0;0;0;0;0;0;0;0;0;4;1460;63;0;465;0;0;0;;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;;;;;0;;
MCO;2015;690791082;690001904;14;5110;598;0;4112;0;0;0;0;0;0;0;0;0;0;14;5110;598;0;4112;0;0;;;0;0;0;0;0;;;0;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;690793468;690002068;68;24820;4596;63;24236;135;49275;5269;29;27479;;;0;0;0;203;74095;9865;92;51715;14;979;;;4685;26;7454;;0;;;40;8433;;;4685;;;;;;;;;;;;;;;;
MCO;2015;690805361;690805353;208;69857;12588;252;62953;60;22472;3851;127;16089;26;8200;2052;115;6791;294;100529;18491;494;85833;16;2229;0;0;6858;20;4449;0;0;0;0;36;6678;0;0;6858;1;1;1;1;1;0;1;1;1;53;37;;50;172175;0;19415
MCO;2015;690807367;690003447;12;4380;478;292;1384;86;31390;4264;243;12707;20;7300;1083;32;4376;118;43070;5825;567;18467;0;0;;;1484;16;8327;;0;;;16;8327;;;1484;;;;;;;;;;;;;;;;
MCO;2015;690807599;690006598;12;4380;586;35;2508;;;0;0;0;22;8030;1598;100;5960;34;12410;2184;135;8468;;0;;;3;;0;1;120;;;1;120;;;3;0;0;0;0;0;1;0;0;0;;;7;;5437;;
MCO;2015;700000011;700780026;48;17520;3006;369;16947;;;0;0;0;;;0;0;0;48;17520;3006;369;16947;5;113;0;0;89;;0;;0;;;5;113;0;0;89;1;1;0;1;1;0;1;1;0;;;;;;0;4792
MCO;2015;700000029;700004591;227;82855;13937;1904;70129;84;30660;4183;176;16355;35;12775;2263;101;9223;346;126290;20383;2181;95707;13;957;;;12249;18;3309;;134;;;31;4400;;;12249;0;0;0;0;0;0;0;0;0;;;;;158923;127;25986
MCO;2015;700780059;700004591;25;9125;641;7;7267;;;0;0;0;;;0;0;0;25;9125;641;7;7267;;0;;;0;;0;;9;;;;9;;;0;0;1;0;0;1;1;0;0;1;;;;;19348;;8702
MCO;2015;700780174;700000052;4;1460;77;3;920;42;15330;2057;15;6824;;;0;0;0;46;16790;2134;18;7744;;0;;;120;34;4814;;0;;;34;4814;;;120;;;;;;;;;;;;;;;;
MCO;2015;700780208;700004591;57;20805;1683;10;17118;0;;0;0;0;0;;0;0;0;57;20805;1683;10;17118;6;1374;0;0;3663;0;0;0;6;0;0;6;1380;0;0;3663;0;1;0;0;1;1;0;0;0;;;;;19937;0;4417
MCO;2015;710006859;710000118;15;5475;468;16;5575;106;38690;5266;50;21493;;;0;0;0;121;44165;5734;66;27068;;0;;;2101;20;7456;;0;;;20;7456;;;2101;;;;;;;;;;;;;;;;
MCO;2015;710010067;710780644;119;44320;7325;732;41111;51;18615;2670;164;14640;15;5475;886;59;3095;185;68410;10881;955;58846;16;959;;;1149;14;2952;;0;;;30;3911;;;1149;1;0;1;1;1;1;1;0;0;;;;;94154;0;60162
MCO;2015;710010786;710781451;65;23725;3488;265;21167;0;0;0;0;0;10;3650;597;173;1572;75;27375;4085;438;22739;3;367;1;20;273;0;0;0;0;0;0;3;367;1;20;273;1;1;0;1;0;1;1;0;0;;;49;;8386;0;1833
MCO;2015;710780917;710000274;64;23360;3207;42;27461;131;47815;5617;68;23002;;;0;0;0;195;71175;8824;110;50463;2;292;;;14431;25;10202;;0;;;27;10494;;;14431;;;;;;;;;;;;;;;;
MCO;2015;710781410;710000373;;;0;0;0;53;19345;1890;22;9157;;;0;0;0;53;19345;1890;22;9157;;0;;;0;12;2603;;0;;;12;2603;;;0;;;;;;;;;;;;;;;;
MCO;2015;710781824;710000464;5;1825;34;0;1880;84;30660;3671;15;16968;;;0;0;0;89;32485;3705;15;18848;;0;;;0;8;2189;;0;;;8;2189;;;0;;;;;;;;;;;;;;;;
MCO;2015;710978107;710781592;20;5840;266;2;5499;;;0;0;0;;;0;0;0;20;5840;266;2;5499;;0;;;19;;0;;0;;;;0;;;19;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;710978123;710781063;15;5475;285;0;4130;0;;0;0;0;0;;0;0;0;15;5475;285;0;4130;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;
MCO;2015;710978131;710781089;15;3281;173;2;3003;;;0;0;0;;;0;0;0;15;3281;173;2;3003;0;0;0;0;4;;0;;0;;;0;0;0;0;4;0;0;0;0;;0;0;0;0;;;;;;;
MCO;2015;710978156;710780214;20;7300;347;2;5891;;;0;0;0;;;0;0;0;20;7300;347;2;5891;;0;;;10;;0;;0;;;;0;;;10;1;1;;;1;;;;;;;;;;;
MCO;2015;710978180;710781360;20;7300;309;1;4357;;;0;0;0;;;0;0;0;20;7300;309;1;4357;;0;;;0;;0;;0;;;;0;;;0;1;;;;;;;;;;;;;88;;
MCO;2015;710978255;710781568;22;8030;398;2;7402;;;0;0;0;;;0;0;0;22;8030;398;2;7402;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;
MCO;2015;710978263;710780958;301;106507;15474;1531;98162;82;28987;4437;388;24659;53;18537;3806;686;13606;436;154031;23717;2605;136427;10;1471;;;16558;10;2389;;0;;;20;3860;;;16558;1;1;1;1;1;1;1;1;1;195;180;90;105;198119;3018;195819
MCO;2015;710978289;710780263;311;111431;16565;841;91403;100;36240;4932;165;25330;38;13870;2305;154;9437;449;161541;23802;1160;126170;9;1397;;;12827;10;3058;0;352;;;19;4807;;;12827;1;1;1;1;1;1;1;1;1;180;180;60;180;145012;0;69688
MCO;2015;710978313;710976705;136;56654;6807;502;52579;24;8400;1137;28;6234;3;1095;101;101;0;163;66149;8045;631;58813;6;116;1;115;5527;12;3144;;0;;;18;3260;1;115;5527;1;0;1;1;1;1;1;1;0;;;;;;;
MCO;2015;710978347;710781204;113;37995;8163;2092;33175;59;20860;2662;132;11957;20;7300;1519;185;5060;192;66155;12344;2409;50192;;0;;;263;11;2153;;0;;;11;2153;;;263;1;1;1;1;0;1;1;1;1;90;;15;63;95030;0;41859
MCO;2015;720000033;720000025;639;225257;34546;5986;189884;182;63492;11861;1979;43152;102;37230;6280;408;25531;923;325979;52687;8373;258567;26;3593;;;26572;36;6850;10;1943;;;72;12386;;;26572;1;1;1;1;1;1;1;1;1;80;80;127;80;383908;3065;354287
MCO;2015;720000124;720000066;30;10950;1345;111;10411;;;0;0;0;;;0;0;0;30;10950;1345;111;10411;0;0;0;;20;;0;;0;;;0;0;0;;20;1;1;1;1;1;0;1;1;0;;;;;6643;0;0
MCO;2015;720000199;720000595;12;4380;441;0;3984;185;67525;10797;473;39992;;;0;0;0;197;71905;11238;473;43976;;0;;;39;33;10678;;0;;;33;10678;;;39;;;;;;;;;;;;;;;;
MCO;2015;720000231;720000637;12;4380;375;3;3582;10;3650;782;0;2312;41;14965;2233;144;9239;63;22995;3390;147;15133;;0;;;15;3;1091;1;44;;;4;1135;;;15;;;;;;;;;;;;;;;;
MCO;2015;720000249;720000645;35;12775;1518;7;11886;;;0;0;0;;;0;0;0;35;12775;1518;7;11886;6;1229;;;17623;;0;;0;;;6;1229;;;17623;;;;;;;;;;;;;;;;
MCO;2015;720000389;720012749;8;2920;380;6;2964;;;0;0;0;;;0;0;0;8;2920;380;6;2964;1;135;;;1;;0;;0;;;1;135;;;1;0;0;0;1;0;0;1;0;0;;;;;0;0;0
MCO;2015;720000470;610780082;65;24745;2874;548;20559;;;0;0;0;;;0;0;0;65;24745;2874;548;20559;0;291;;;4;;0;;0;;;0;291;;;4;1;1;1;0;0;0;0;0;1;45;;;30;19380;0;1362
MCO;2015;720000520;720000140;34;12410;1426;156;9803;;;0;0;0;;;0;0;0;34;12410;1426;156;9803;;0;;;4;;0;;0;;;;0;;;4;1;1;1;1;0;0;1;0;1;;;;;19632;0;1577
MCO;2015;720001437;720006022;40;14600;2945;339;17663;20;7300;1025;31;4197;0;0;0;0;0;60;21900;3970;370;21860;0;0;0;0;120;11;1167;0;0;0;0;11;1167;0;0;120;1;0;1;1;0;0;1;1;1;;;;;33605;0;24007
MCO;2015;720016179;720016724;132;48180;6647;492;36206;30;10950;1497;33;8151;22;8030;964;83;3589;184;67160;9108;608;47946;10;750;;;316;5;2130;;60;;;15;2940;;;316;1;1;1;1;1;1;1;1;1;;20;28;38;57189;0;62678
MCO;2015;720017748;720000561;120;43800;8279;433;42429;154;56210;8838;0;37731;;;0;0;0;274;100010;17117;433;80160;5;964;;;538;45;14345;;0;;;50;15309;;;538;;;;;;;;;;;;;;;;
MCO;2015;730000031;730000015;455;155631;21251;1131;142133;146;53207;10284;1140;47898;83;29440;3875;64;19110;684;238278;35410;2335;209141;34;1840;;;43075;26;5557;13;630;;;73;8027;;;43075;1;1;1;1;1;1;1;1;1;;;;;;;
MCO;2015;730000049;730002839;28;10490;1438;342;9114;0;5292;1163;109;3960;;;0;0;0;28;15782;2601;451;13074;;0;;;19;;0;;0;;;;0;;;19;1;0;1;1;0;0;0;0;0;200;;;;4553;0;388
MCO;2015;730000080;730780103;45;16425;2062;370;12613;40;14600;2040;65;10047;16;5840;401;38;1406;101;36865;4503;473;24066;2;116;;;507;2;1533;4;95;;;8;1744;;;507;1;0;1;1;1;1;1;1;1;;;;;30072;0;15764
